"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"000","EURX","PLN","EUR","2001-01-01","-3.90600","0","0"
"000","EURX","ROL","EUR","2001-01-01","-23.97000","0","0"
"000","EURX","RON","EUR","2001-01-01","-3.64430","0","0"
"000","EURX","RSD","EUR","2001-01-01","-81.00000","0","0"
"000","EURX","RUB","EUR","2001-01-01","-26.98000","0","0"
"000","EURX","SAR","EUR","2001-01-01","-3.54000","0","0"
"000","EURX","SEK","EUR","2001-01-01","-8.92000","0","0"
"000","EURX","SGD","EUR","2001-01-01","-1.64000","0","0"
"000","EURX","SIT","EUR","2001-01-01","-214.67000","0","0"
"000","EURX","SKK","EUR","2001-01-01","-44.76000","0","0"
"000","EURX","THB","EUR","2001-01-01","-41.45000","0","0"
"000","EURX","TRL","EUR","2001-01-01","-6.29700","0","0"
"000","EURX","TRY","EUR","2001-01-01","-1.67000","0","0"
"000","EURX","TWD","EUR","2001-01-01","-31.16000","0","0"
"000","EURX","UAH","EUR","2001-01-01","-5.14100","0","0"
"000","EURX","VEB","EUR","2001-01-01","-662.43000","0","0"
"000","EURX","VEF","EUR","2001-01-01","-2.88000","0","0"
"000","EURX","ZAR","EUR","2001-01-01","-7.15300","0","0"
"000","MCA","CHF","EUR","2010-12-06","0.76110","0","0"
"000","MCA","CHF","EUR","2008-06-10","0.62160","0","0"
"000","MCA","CHF","EUR","2008-06-06","0.62000","0","0"
"000","MCA","CHF","EUR","2008-06-05","0.62160","0","0"
"000","MCA","CHF","EUR","2008-06-02","0.61710","0","0"
"000","MCA","CHF","EUR","2008-06-01","0.61710","0","0"
"000","MCA","CHF","EUR","2008-05-26","0.61890","0","0"
"000","MCA","CHF","EUR","2008-05-25","0.61890","0","0"
"000","MCA","CHF","EUR","2008-04-30","0.61870","0","0"
"000","MCA","CHF","EUR","2008-04-29","0.61840","0","0"
"000","MCA","CHF","EUR","2008-04-28","0.61870","0","0"
"000","MCA","CHF","EUR","2008-04-27","0.61870","0","0"
"000","MCA","CHF","EUR","2008-04-26","0.61700","0","0"
"000","MCA","CHF","EUR","2010-12-31","0.50000","0","0"
"000","MCA","CHF","EUR","2008-06-09","0.62230","0","0"
"000","MCA","CHF","EUR","2008-06-08","0.62230","0","0"
"000","MCA","CHF","EUR","2008-06-07","0.61900","0","0"
"000","MCA","CHF","EUR","2008-06-04","0.62090","0","0"
"000","MCA","CHF","EUR","2008-06-03","0.61800","0","0"
"000","MCA","CHF","EUR","2008-05-31","0.61530","0","0"
"000","MCA","CHF","EUR","2008-05-30","0.61500","0","0"
"000","MCA","CHF","EUR","2008-05-29","0.61670","0","0"
"000","MCA","CHF","EUR","2008-05-28","0.61830","0","0"
"000","MCA","CHF","EUR","2008-05-27","0.61880","0","0"
"000","MCA","CHF","EUR","2008-05-24","0.61830","0","0"
"000","MCA","CHF","EUR","2008-05-23","0.61740","0","0"
"000","MCA","CHF","EUR","2008-05-22","0.61610","0","0"
"000","MCA","CHF","EUR","2008-05-21","0.61360","0","0"
"000","MCA","CHF","EUR","2008-05-20","0.61270","0","0"
"000","MCA","CHF","EUR","2008-05-01","0.61880","0","0"
"000","MCA","CHF","EUR","2008-04-25","0.61880","0","0"
"000","MCA","CHF","EUR","2008-04-24","0.62220","0","0"
"000","MCA","CHF","EUR","2008-04-23","0.62310","0","0"
"000","MCA","CHF","EUR","2008-04-22","0.62210","0","0"
"000","MCA","CHF","EUR","2008-04-21","0.62110","0","0"
"000","MCA","CHF","EUR","2008-04-20","0.62110","0","0"
"000","MCA","CHF","EUR","2008-04-19","0.62300","0","0"
"000","MCA","CHF","EUR","2008-04-18","0.62690","0","0"
"000","MCA","CHF","EUR","2008-04-17","0.62850","0","0"
"000","MCA","CHF","EUR","2008-04-16","0.63170","0","0"
"000","MCA","CHF","EUR","2008-04-15","0.63320","0","0"
"000","MCA","CHF","EUR","2008-04-14","0.63220","0","0"
"000","MCA","CHF","EUR","2008-04-13","0.63210","0","0"
"000","MCA","CHF","EUR","2008-04-12","0.63090","0","0"
"000","MCA","CHF","EUR","2008-04-11","0.63250","0","0"
"000","MCA","CHF","EUR","2008-04-10","0.62870","0","0"
"000","MCA","CHF","EUR","2008-04-09","0.62860","0","0"
"000","MCA","CHF","EUR","2008-04-08","0.62780","0","0"
"000","MCA","CHF","EUR","2008-04-07","0.63190","0","0"
"000","MCA","CHF","EUR","2008-04-06","0.63190","0","0"
"000","MCA","CHF","EUR","2008-04-05","0.63160","0","0"
"000","MCA","CHF","EUR","2008-04-04","0.63190","0","0"
"000","MCA","CHF","EUR","2008-04-03","0.63250","0","0"
"000","MCA","CHF","EUR","2008-04-02","0.63630","0","0"
"000","MCA","CHF","EUR","2008-04-01","0.63650","0","0"
"000","MCA","CHF","EUR","2008-03-31","0.63650","0","0"
"000","MCA","CHF","EUR","2008-03-30","0.63640","0","0"
"000","MCA","CHF","EUR","2008-03-29","0.63670","0","0"
"000","MCA","CHF","EUR","2008-03-28","0.63760","0","0"
"000","MCA","CHF","EUR","2008-03-27","0.63610","0","0"
"000","MCA","CHF","EUR","2008-03-26","0.63530","0","0"
"000","MCA","CHF","EUR","2008-03-25","0.63860","0","0"
"000","MCA","CHF","EUR","2008-03-24","0.64230","0","0"
"000","MCA","CHF","EUR","2008-03-23","0.64230","0","0"
"000","MCA","CHF","EUR","2008-03-22","0.64230","0","0"
"000","MCA","CHF","EUR","2008-03-21","0.64060","0","0"
"000","MCA","CHF","EUR","2008-03-20","0.63930","0","0"
"000","MCA","CHF","EUR","2008-03-19","0.64330","0","0"
"000","MCA","CHF","EUR","2008-03-18","0.64460","0","0"
"000","MCA","CHF","EUR","2008-03-17","0.63930","0","0"
"000","MCA","CHF","EUR","2008-03-16","0.63930","0","0"
"000","MCA","CHF","EUR","2008-03-15","0.63540","0","0"
"000","EURO","ATS","EUR","1800-01-01","-13.76030","0","0"
"000","EURO","BEF","EUR","1800-01-01","-40.33990","0","0"
"000","EURO","CYP","EUR","1800-01-01","-58.52740","0","0"
"000","EURO","DEM","EUR","1800-01-01","-1.95583","0","0"
"000","EURO","EEK","EUR","1800-01-01","-15.64660","0","0"
"000","EURO","ESP","EUR","1800-01-01","-166.38600","0","0"
"000","EURO","FIM","EUR","1800-01-01","-5.94573","0","0"
"000","EURO","FRF","EUR","1800-01-01","-6.55957","0","0"
"000","EURO","GRD","EUR","1800-01-01","-340.75000","0","0"
"000","EURO","IEP","EUR","1800-01-01","-78.75640","0","0"
"000","EURO","ITL","EUR","1800-01-01","-1936.27000","0","0"
"000","EURO","LTL","EUR","1800-01-01","-3.45280","0","0"
"000","EURO","LUF","EUR","1800-01-01","-40.33990","0","0"
"000","EURO","LVL","EUR","1800-01-01","-70.28040","0","0"
"000","EURO","MTL","EUR","1800-01-01","-0.42930","0","0"
"000","EURO","NLG","EUR","1800-01-01","-2.20371","0","0"
"000","EURO","PTE","EUR","1800-01-01","-200.48200","0","0"
"000","EURO","SIT","EUR","1800-01-01","-239.64000","0","0"
"000","EURO","SKK","EUR","1800-01-01","-30.12600","0","0"
"000","EURX","CYP","EUR","2008-01-01","-58.52740","0","0"
"000","EURX","LVL","EUR","1800-01-01","-70.28040","0","0"
"000","EURX","MTL","EUR","2008-01-01","-0.42930","0","0"
"000","EURX","SIT","EUR","2007-01-01","-239.64000","0","0"
"000","EURX","SKK","EUR","2009-01-01","-30.12600","0","0"
"000","MCA","AUD","EUR","2010-01-01","0.78000","0","0"
"000","MCA","AUD","EUR","1900-01-01","0.78000","0","0"
"000","P","AUD","EUR","2010-01-01","-1.44810","0","0"
"000","P","CAD","EUR","2010-01-01","-1.42325","0","0"
"000","P","CNY","EUR","2010-01-01","-7.65640","0","0"
"000","100*","EUR","USD","2001-01-01","0.94000","0","0"
"000","1001","EUR","USD","2001-01-01","0.94000","0","0"
"000","1002","EUR","USD","2001-01-01","0.94000","0","0"
"000","1003","EUR","USD","2001-01-01","0.94000","0","0"
"000","1004","EUR","USD","2001-01-01","0.94000","0","0"
"000","200*","EUR","USD","2001-01-01","0.94000","0","0"
"000","2001","EUR","USD","2001-01-01","0.94000","0","0"
"000","2002","EUR","USD","2001-01-01","0.94000","0","0"
"000","2003","EUR","USD","2001-01-01","0.94000","0","0"
"000","2004","EUR","USD","2001-01-01","0.94000","0","0"
"000","M","AED","JPY","2001-01-01","31.18700","0","0"
"000","M","AED","KWD","2001-01-01","0.07731","0","0"
"000","M","AED","USD","2001-01-01","-3.68000","0","0"
"000","M","ARS","BRL","2001-01-01","1.95100","0","0"
"000","M","ARS","CAD","2001-01-01","1.49600","0","0"
"000","M","ARS","CLP","2001-01-01","575.28000","0","0"
"000","M","ARS","COP","2001-01-01","2.21300","0","0"
"000","M","ARS","JPY","2001-01-01","114.75000","0","0"
"000","M","ARS","MXN","2001-01-01","9.70000","0","0"
"000","M","ARS","PEN","2001-01-01","3.52000","0","0"
"000","M","ARS","USD","2001-01-01","-1.00000","0","0"
"000","M","ARS","VEB","2001-01-01","700.00000","0","0"
"000","M","ARS","VEF","2001-01-01","0.69600","0","0"
"000","M","AUD","JPY","2001-01-01","64.15000","0","0"
"000","M","AUD","NZD","2001-01-01","0.80000","0","0"
"000","M","AUD","USD","2001-01-01","0.56000","0","0"
"000","M","BGN","JPY","2001-01-01","52.78000","0","0"
"000","M","BGN","USD","2001-01-01","-2.17000","0","0"
"000","M","BHD","KWD","2001-01-01","0.74768","0","0"
"000","M","BRL","ARS","2001-01-01","0.51250","0","0"
"000","M","BRL","CAD","2001-01-01","0.76700","0","0"
"000","M","BRL","CLP","2001-01-01","295.00000","0","0"
"000","M","BRL","COP","2001-01-01","1.13500","0","0"
"000","M","BRL","JPY","2001-01-01","58.82000","0","0"
"000","M","BRL","MXN","2001-01-01","4.97600","0","0"
"000","M","BRL","PEN","2001-01-01","1.80000","0","0"
"000","M","BRL","USD","2001-01-01","-1.95100","0","0"
"000","M","BRL","VEB","2001-01-01","358.88000","0","0"
"000","M","BRL","VEF","2001-01-01","1.11000","0","0"
"000","M","CAD","ARS","2001-01-01","0.66800","0","0"
"000","M","CAD","BRL","2001-01-01","1.30000","0","0"
"000","M","CAD","CLP","2001-01-01","385.00000","0","0"
"000","M","CAD","COP","2001-01-01","1.48000","0","0"
"000","M","CAD","JPY","2001-01-01","76.70000","0","0"
"000","M","CAD","MXN","2001-01-01","6.50000","0","0"
"000","M","CAD","PEN","2001-01-01","2.35000","0","0"
"000","M","CAD","USD","2001-01-01","-1.49600","0","0"
"000","M","CAD","VEB","2001-01-01","468.00000","0","0"
"000","M","CAD","VEF","2001-01-01","2.00000","0","0"
"000","M","CHF","DKK","2001-01-01","4.90500","0","0"
"000","M","CHF","GBP","2001-01-01","-2.40000","0","0"
"000","M","CHF","JPY","2001-01-01","71.35700","0","0"
"000","M","CHF","NOK","2001-01-01","5.45000","0","0"
"000","M","CHF","SEK","2001-01-01","5.86000","0","0"
"000","M","CHF","USD","2001-01-01","-1.60100","0","0"
"000","M","CLP","ARS","2001-01-01","1.73800","0","0"
"000","M","CLP","BRL","2001-01-01","3.39200","0","0"
"000","M","CLP","CAD","2001-01-01","2.60000","0","0"
"000","M","CLP","COP","2001-01-01","3.85000","0","0"
"000","M","CLP","JPY","2001-01-01","20.00000","0","0"
"000","M","CLP","MXN","2001-01-01","1.68000","0","0"
"000","M","CLP","PEN","2001-01-01","6.11800","0","0"
"000","M","CLP","USD","2001-01-01","-575.00000","0","0"
"000","M","CLP","VEB","2001-01-01","1.21700","0","0"
"000","M","CLP","VEF","2001-01-01","4.00000","0","0"
"000","M","CNY","JPY","2001-01-01","13.86000","0","0"
"000","M","CNY","USD","2001-01-01","-8.28000","0","0"
"000","M","COP","ARS","2001-01-01","0.45200","0","0"
"000","M","COP","BRL","2001-01-01","0.88000","0","0"
"000","M","COP","CAD","2001-01-01","0.67600","0","0"
"000","M","COP","CLP","2001-01-01","0.26000","0","0"
"000","M","COP","JPY","2001-01-01","5.18000","0","0"
"000","M","COP","PEN","2001-01-01","1.60000","0","0"
"000","M","COP","USD","2001-01-01","-2.21350","0","0"
"000","M","CSD","JPY","2001-01-01","1.71240","0","0"
"000","M","CSD","USD","2001-01-01","-62.80000","0","0"
"000","M","CYP","JPY","2001-01-01","187.00000","0","0"
"000","M","CYP","USD","2001-01-01","-0.61330","0","0"
"000","M","CZK","JPY","2001-01-01","3.08000","0","0"
"000","M","CZK","USD","2001-01-01","-37.23000","0","0"
"000","M","DKK","CHF","2001-01-01","0.20380","0","0"
"000","M","DKK","GBP","2001-01-01","-11.82000","0","0"
"000","M","DKK","JPY","2001-01-01","14.54800","0","0"
"000","M","DKK","NOK","2001-01-01","1.11000","0","0"
"000","M","DKK","SEK","2001-01-01","1.20000","0","0"
"000","M","DKK","USD","2001-01-01","-7.88800","0","0"
"000","M","EEK","JPY","2001-01-01","8.80800","0","0"
"000","M","EEK","USD","2001-01-01","-11.90000","0","0"
"000","M","EUR","CAD","2017-05-05","1.14127","1","1"
"000","M","EUR","CAD","2017-05-04","1.13755","1","1"
"000","M","EUR","CAD","2017-05-03","1.14195","1","1"
"000","M","EUR","CAD","2017-05-02","1.13415","1","1"
"000","M","EUR","CAD","2017-04-28","1.13139","1","1"
"000","M","EUR","CAD","2017-04-27","1.12930","1","1"
"000","M","EUR","CAD","2017-04-26","1.12665","1","1"
"000","M","EUR","CAD","2017-04-25","1.12672","1","1"
"000","M","EUR","CAD","2017-04-24","1.12619","1","1"
"000","M","EUR","CAD","2017-04-21","1.12364","1","1"
"000","M","EUR","CAD","2017-04-20","1.12928","1","1"
"000","M","EUR","CAD","2017-04-19","1.13158","1","1"
"000","M","EUR","CAD","2017-04-18","1.12536","1","1"
"000","M","EUR","CAD","2017-04-13","1.13242","1","1"
"000","M","EUR","CAD","2017-04-12","1.13545","1","1"
"000","M","EUR","CAD","2017-04-11","1.13454","1","1"
"000","M","EUR","CAD","2017-04-10","1.12956","1","1"
"000","M","EUR","CAD","2017-04-07","1.12354","1","1"
"000","M","EUR","CAD","2017-04-06","1.12176","1","1"
"000","M","EUR","CAD","2017-04-05","1.11945","1","1"
"000","M","EUR","CAD","2017-04-04","1.12045","1","1"
"000","M","EUR","CAD","2017-04-03","1.12410","1","1"
"000","M","EUR","CAD","2017-03-31","1.12589","1","1"
"000","M","EUR","CAD","2017-03-30","1.13440","1","1"
"000","M","EUR","CAD","2017-03-29","1.13559","1","1"
"000","M","EUR","CAD","2017-03-28","1.13900","1","1"
"000","M","EUR","CAD","2017-03-27","1.13493","1","1"
"000","M","EUR","CAD","2017-03-24","1.13123","1","1"
"000","M","EUR","CAD","2017-03-23","1.12837","1","1"
"000","M","EUR","CAD","2017-03-22","1.12332","1","1"
"000","M","EUR","CAD","2017-03-21","1.12832","1","1"
"000","M","EUR","CAD","2017-03-20","1.12496","1","1"
"000","M","EUR","CAD","2017-03-17","1.12555","1","1"
"000","M","EUR","CAD","2017-03-16","1.12238","1","1"
"000","M","EUR","CAD","2017-03-15","1.11758","1","1"
"000","M","EUR","CAD","2017-03-14","1.12207","1","1"
"000","M","EUR","CAD","2017-03-13","1.11908","1","1"
"000","M","EUR","CAD","2017-03-10","1.12150","1","1"
"000","M","EUR","CAD","2017-03-09","1.11872","1","1"
"000","M","EUR","CAD","2017-03-08","1.11839","1","1"
"000","M","EUR","CAD","2017-03-07","1.11570","1","1"
"000","M","EUR","CAD","2017-03-02","1.11762","1","1"
"000","M","EUR","CAD","2017-02-28","1.11592","1","1"
"000","M","EUR","CAD","2017-02-20","1.11182","1","1"
"000","M","EUR","CAD","2017-02-17","1.11930","1","1"
"000","M","EUR","CAD","2017-02-16","1.12195","1","1"
"000","M","EUR","CAD","2017-02-15","1.12323","1","1"
"000","M","EUR","CAD","2017-02-14","1.12186","1","1"
"000","M","EUR","CAD","2017-02-13","1.12764","1","1"
"000","M","EUR","CAD","2017-02-10","1.12701","1","1"
"000","M","EUR","CAD","2017-02-09","1.12403","1","1"
"000","M","EUR","CAD","2017-02-08","1.12319","1","1"
"000","M","EUR","CAD","2017-02-07","1.12250","1","1"
"000","M","EUR","CAD","2017-02-06","1.12828","1","1"
"000","M","EUR","CAD","2017-02-03","1.12827","1","1"
"000","M","EUR","CAD","2017-02-02","1.12847","1","1"
"000","M","EUR","CAD","2017-02-01","1.13284","1","1"
"000","M","EUR","CAD","2017-01-31","1.13269","1","1"
"000","M","EUR","CAD","2017-01-30","1.13244","1","1"
"000","M","EUR","CAD","2017-01-27","1.13187","1","1"
"000","M","EUR","CAD","2017-01-26","1.13075","1","1"
"000","M","EUR","CAD","2017-01-25","1.13678","1","1"
"000","M","EUR","CAD","2017-01-24","1.14061","1","1"
"000","M","EUR","CAD","2017-01-23","1.13967","1","1"
"000","M","EUR","CAD","2017-01-20","1.13877","1","1"
"000","M","EUR","CAD","2017-01-19","1.13359","1","1"
"000","M","EUR","CAD","2017-01-18","1.13872","1","1"
"000","M","EUR","CAD","2017-01-17","1.14167","1","1"
"000","M","EUR","CAD","2017-01-16","1.14560","1","1"
"000","M","EUR","CAD","2017-01-13","1.14219","1","1"
"000","M","EUR","CAD","2017-01-12","1.14616","1","1"
"000","M","EUR","CAD","2017-01-11","1.14152","1","1"
"000","M","EUR","CAD","2017-01-10","1.13875","1","1"
"000","M","EUR","CAD","2017-01-09","1.13766","1","1"
"000","M","EUR","CAD","2017-01-05","1.14213","1","1"
"000","M","EUR","CAD","2017-01-04","1.14346","1","1"
"000","M","EUR","CAD","2017-01-03","1.14162","1","1"
"000","M","EUR","CAD","2017-01-02","1.14145","1","1"
"000","M","EUR","CAD","2016-12-30","1.14209","1","1"
"000","M","EUR","CAD","2016-12-29","1.13780","1","1"
"000","M","EUR","CAD","2016-12-28","1.13881","1","1"
"000","M","EUR","CAD","2016-12-27","1.13440","1","1"
"000","M","EUR","CAD","2016-12-23","1.13569","1","1"
"000","M","EUR","CAD","2016-12-22","1.13037","1","1"
"000","M","EUR","CAD","2016-12-21","1.13445","1","1"
"000","M","EUR","CAD","2016-12-20","1.13468","1","1"
"000","M","EUR","CAD","2016-12-19","1.13457","1","1"
"000","M","EUR","CAD","2016-12-16","1.13149","1","1"
"000","M","EUR","CAD","2016-12-15","1.12608","1","1"
"000","M","EUR","CAD","2016-12-14","1.12276","1","1"
"000","M","EUR","CAD","2016-12-13","1.12166","1","1"
"000","M","EUR","CAD","2016-12-12","1.12233","1","1"
"000","M","EUR","CAD","2016-12-09","1.12359","1","1"
"000","M","EUR","CAD","2016-12-08","1.13095","1","1"
"000","M","EUR","CAD","2016-12-07","1.12967","1","1"
"000","M","EUR","CAD","2016-12-06","1.12650","1","1"
"000","M","EUR","CAD","2016-12-05","1.12563","1","1"
"000","M","EUR","CAD","2016-12-02","1.11888","1","1"
"000","M","EUR","CAD","2016-12-01","1.12161","1","1"
"000","M","EUR","CAD","2016-11-30","1.12125","1","1"
"000","M","EUR","CAD","2016-11-29","1.12169","1","1"
"000","M","EUR","CAD","2016-11-28","1.11722","1","1"
"000","M","EUR","CAD","2016-11-25","1.11781","1","1"
"000","M","EUR","CAD","2016-11-24","1.12568","1","1"
"000","M","EUR","JPY","2017-05-02","119.12230","1","1"
"000","M","EUR","JPY","2017-04-26","119.12109","1","1"
"000","M","EUR","JPY","2017-04-10","119.12932","1","1"
"000","M","EUR","JPY","2017-04-06","119.12825","1","1"
"000","M","EUR","JPY","2017-03-31","119.12222","1","1"
"000","M","EUR","JPY","2017-03-30","119.12547","1","1"
"000","M","EUR","JPY","2017-03-16","119.10184","1","1"
"000","M","EUR","JPY","2017-03-02","119.09562","1","1"
"000","M","EUR","JPY","2017-02-22","119.06637","1","1"
"000","M","EUR","JPY","2017-02-21","119.07172","1","1"
"000","M","EUR","JPY","2017-01-25","119.08890","1","1"
"000","M","EUR","JPY","2017-01-17","119.08570","1","1"
"000","M","EUR","JPY","2016-11-28","119.12381","1","1"
"000","M","EUR","JPY","2016-11-25","119.12722","1","1"
"000","M","EUR","USD","2017-11-23","1.16097","1","1"
"000","M","EUR","USD","2017-11-08","1.16097","1","1"
"000","M","EUR","USD","2017-11-07","1.16097","1","1"
"000","M","EUR","USD","2017-05-05","1.10224","1","1"
"000","M","EUR","USD","2017-04-20","1.11612","1","1"
"000","M","EUR","USD","2017-04-19","1.11852","1","1"
"000","M","EUR","USD","2017-04-18","1.12115","1","1"
"000","M","EUR","USD","2017-04-13","1.12636","1","1"
"000","M","EUR","USD","2017-04-12","1.12796","1","1"
"000","M","EUR","USD","2017-04-11","1.12709","1","1"
"000","M","EUR","USD","2017-04-10","1.12302","1","1"
"000","M","EUR","USD","2017-04-07","1.12246","1","1"
"000","M","EUR","USD","2017-04-06","1.12895","1","1"
"000","M","EUR","USD","2017-04-05","1.12431","1","1"
"000","M","EUR","USD","2017-04-04","1.11969","1","1"
"000","M","EUR","USD","2017-04-03","1.12122","1","1"
"000","M","EUR","USD","2017-03-31","1.12062","1","1"
"000","M","EUR","USD","2017-03-17","1.12068","1","1"
"000","M","EUR","USD","2017-03-16","1.12120","1","1"
"000","M","EUR","USD","2017-03-15","1.12070","1","1"
"000","M","EUR","USD","2017-03-14","1.12161","1","1"
"000","M","EUR","USD","2017-03-13","1.11927","1","1"
"000","M","EUR","USD","2017-03-10","1.11804","1","1"
"000","M","EUR","USD","2017-03-09","1.12124","1","1"
"000","M","EUR","USD","2017-03-08","1.12320","1","1"
"000","M","EUR","USD","2017-03-07","1.12520","1","1"
"000","M","EUR","USD","2017-03-06","1.12252","1","1"
"000","M","EUR","USD","2017-03-03","1.11624","1","1"
"000","M","EUR","USD","2017-03-01","1.12138","1","1"
"000","M","EUR","USD","2017-02-28","1.11911","1","1"
"000","M","EUR","USD","2017-02-27","1.11731","1","1"
"000","M","EUR","USD","2017-02-24","1.11611","1","1"
"000","M","EUR","USD","2017-02-22","1.11516","1","1"
"000","M","EUR","USD","2017-02-21","1.11619","1","1"
"000","M","EUR","USD","2017-02-15","1.11538","1","1"
"000","M","EUR","USD","2017-02-14","1.11716","1","1"
"000","M","EUR","USD","2017-02-13","1.11692","1","1"
"000","M","EUR","USD","2017-02-01","1.10609","1","1"
"000","M","EUR","USD","2016-12-23","1.10224","1","1"
"000","M","EUR","USD","2016-12-07","1.09663","1","1"
"000","M","EUR","USD","2016-12-05","1.09875","1","1"
"000","M","EUR","USD","2001-01-01","1.14145","0","0"
"000","M","GBP","CHF","2001-01-01","2.40000","0","0"
"000","M","GBP","DKK","2001-01-01","11.82000","0","0"
"000","M","GBP","JPY","2001-01-01","171.90000","0","0"
"000","M","GBP","NOK","2001-01-01","13.14000","0","0"
"000","M","GBP","SEK","2001-01-01","14.13000","0","0"
"000","M","GBP","USD","2001-01-01","1.50000","0","0"
"000","M","HKD","JPY","2001-01-01","14.71000","0","0"
"000","M","HKD","USD","2001-01-01","-7.80000","0","0"
"000","M","HRK","JPY","2001-01-01","14.17000","0","0"
"000","M","HRK","USD","2001-01-01","-8.10000","0","0"
"000","M","HUF","JPY","2001-01-01","40.38000","0","0"
"000","M","HUF","USD","2001-01-01","-284.00000","0","0"
"000","M","IDR","JPY","2001-01-01","1.20000","0","0"
"000","M","IDR","USD","2001-01-01","-9.50000","0","0"
"000","M","ILS","JPY","2001-01-01","28.15000","0","0"
"000","M","ILS","USD","2001-01-01","-4.07600","0","0"
"000","M","INR","JPY","2001-01-01","2.45000","0","0"
"000","M","INR","USD","2001-01-01","-46.69000","0","0"
"000","M","JPY","AED","2001-01-01","3.20000","0","0"
"000","M","JPY","ARS","2001-01-01","0.87000","0","0"
"000","M","JPY","AUD","2001-01-01","-64.15000","0","0"
